datetime	o2_epil	o2_hypo	o2_total	vol_epil	vol_hypo	vol_total
1979-05-03T00:00:00Z	NA	NA	6275796782622.468	NA	NA	501085681.227011
1979-05-04T00:00:00Z	NA	NA	6267736791214.756	NA	NA	501085681.227011
1979-05-05T00:00:00Z	NA	NA	6253642522285.513	NA	NA	501085681.227011
1979-05-06T00:00:00Z	NA	NA	6243148524810.653	NA	NA	501085681.227011
1979-05-07T00:00:00Z	NA	NA	6229169490536.889	NA	NA	501085681.227011
1979-05-08T00:00:00Z	NA	NA	6214610750365.7295	NA	NA	501085681.227011
1979-05-09T00:00:00Z	NA	NA	6205726092854.357	NA	NA	501085681.227011
1979-05-10T00:00:00Z	NA	NA	6195530235056.096	NA	NA	501085681.227011
1979-05-11T00:00:00Z	NA	NA	6183727211170.833	NA	NA	501085681.227011
1979-05-12T00:00:00Z	NA	NA	6173600996894.131	NA	NA	501085681.227011
1979-05-13T00:00:00Z	NA	NA	6161718784503.365	NA	NA	501085681.227011
1979-05-14T00:00:00Z	NA	NA	6151950127043.819	NA	NA	501085681.227011
1979-05-15T00:00:00Z	NA	NA	6138990015462.894	NA	NA	501085681.227011
1979-05-16T00:00:00Z	NA	NA	6126306839190.086	NA	NA	501085681.227011
1979-05-17T00:00:00Z	NA	NA	6096953793481.8125	NA	NA	501085681.227011
1979-05-18T00:00:00Z	NA	NA	6073224995939.873	NA	NA	501085681.227011
1979-05-19T00:00:00Z	NA	NA	6058362094457.929	NA	NA	501085681.227011
1979-05-20T00:00:00Z	NA	NA	6039315511941.847	NA	NA	501085681.227011
1979-05-21T00:00:00Z	NA	NA	6024259299957.276	NA	NA	501085681.227011
1979-05-22T00:00:00Z	NA	NA	6009383240614.492	NA	NA	501085681.227011
1979-05-23T00:00:00Z	NA	NA	5985703506290.802	NA	NA	501085681.227011
1979-05-24T00:00:00Z	NA	NA	5965436350995.589	NA	NA	501085681.227011
1979-05-25T00:00:00Z	NA	NA	5946625431021.801	NA	NA	501085681.227011
1979-05-26T00:00:00Z	NA	NA	5935447931503.0205	NA	NA	501085681.227011
1979-05-27T00:00:00Z	NA	NA	5921958820424.584	NA	NA	501085681.227011
1979-05-28T00:00:00Z	NA	NA	5911930656006.53	NA	NA	501085681.227011
1979-05-29T00:00:00Z	3376371581477.7954	2535559074528.7344	5911930656006.529	286175794.74843776	214909886.47857326	501085681.227011
1979-05-30T00:00:00Z	2632814196899.6147	3045798623297.549	5678612820197.164	237575397.85021448	263510283.37679654	501085681.227011
1979-05-31T00:00:00Z	4336023294518.493	1249215263566.7114	5585238558085.205	383252979.75872415	117832701.46828687	501085681.227011
1979-06-01T00:00:00Z	4508604407047.854	1029699635806.7753	5538304042854.629	399268448.0150476	101817233.21196342	501085681.227011
1979-06-02T00:00:00Z	3851976857628.4766	1517076029169.557	5369052886798.033	347753376.18681675	153332305.04019427	501085681.227011
1979-06-03T00:00:00Z	3702815567781.7	1571092857713.206	5273908425494.906	337432624.48344976	163653056.74356127	501085681.227011
1979-06-04T00:00:00Z	4045062287931.272	1222603305075.1448	5267665593006.417	368018984.8609689	133066696.36604214	501085681.227011
1979-06-05T00:00:00Z	3954985588510.4033	1229399976926.647	5184385565437.051	362721608.7093253	138364072.5176857	501085681.227011
1979-06-06T00:00:00Z	3803180717192.5967	1278573948063.0122	5081754665255.609	352604583.0284394	148481098.19857162	501085681.227011
1979-06-07T00:00:00Z	3968587469752.215	1092930026498.9283	5061517496251.144	368952371.7166816	132133309.51032943	501085681.227011
1979-06-08T00:00:00Z	3983279901777.6196	1028193772730.5374	5011473674508.157	372080841.7164864	129004839.51052463	501085681.227011
1979-06-09T00:00:00Z	3855339016761.277	1068131625151.147	4923470641912.424	362640750.1634277	138444931.0635833	501085681.227011
1979-06-10T00:00:00Z	3650047873538.0786	1138169800537.421	4788217674075.5	348971321.6709052	152114359.55610585	501085681.227011
1979-06-11T00:00:00Z	3905895953443.791	918581274557.4614	4824477228001.252	372903307.7505323	128182373.4764787	501085681.227011
1979-06-12T00:00:00Z	3925029047125.2285	865118634890.0511	4790147682015.279	375747010.0007112	125338671.22629982	501085681.227011
1979-06-13T00:00:00Z	3340235700170.1973	1174849555771.735	4515085255941.933	326895025.6764849	174190655.55052614	501085681.227011
1979-06-14T00:00:00Z	2921985903502.079	1360035505636.4102	4282021409138.4893	294274475.0448403	206811206.18217075	501085681.227011
1979-06-15T00:00:00Z	3696000648530.301	862754778954.0942	4558755427484.395	362775042.1820797	138310639.04493135	501085681.227011
1979-06-16T00:00:00Z	4174080560089.3354	550444463596.1023	4724525023685.4375	407094458.6910912	93991222.53591985	501085681.227011
1979-06-17T00:00:00Z	3924882252371.125	645131675189.6603	4570013927560.785	387288259.61863214	113797421.60837889	501085681.227011
1979-06-18T00:00:00Z	3727454730826.272	708021880780.5	4435476611606.771	371947834.6310928	129137846.59591824	501085681.227011
1979-06-19T00:00:00Z	3835601588729.067	614596179401.722	4450197768130.789	384057467.380443	117028213.84656805	501085681.227011
1979-06-20T00:00:00Z	3749591940684.6133	613029228167.304	4362621168851.917	379905142.38019913	121180538.84681189	501085681.227011
1979-06-21T00:00:00Z	4110904864938.422	414098949378.03955	4525003814316.461	413983029.93190134	87102651.29510969	501085681.227011
1979-06-22T00:00:00Z	4364090719295.064	275385749088.1326	4639476468383.196	438678113.086712	62407568.14029902	501085681.227011
1979-06-23T00:00:00Z	4380525118562.001	251401875253.69745	4631926993815.698	440856246.4612851	60229434.76572591	501085681.227011
1979-06-24T00:00:00Z	4071833660541.198	362072772663.9879	4433906433205.187	411606933.86366713	89478747.3633439	501085681.227011
1979-06-25T00:00:00Z	3885089209852.6094	416374638598.56866	4301463848451.178	394359913.5255772	106725767.70143384	501085681.227011
1979-06-26T00:00:00Z	3908185453030.5073	386674416072.7042	4294859869103.2114	397342578.8171543	103743102.40985674	501085681.227011
1979-06-27T00:00:00Z	4231776737804.3306	249751490100.07578	4481528227904.406	428987800.5925545	72097880.63445652	501085681.227011
1979-06-28T00:00:00Z	4149687630423.212	263112218609.7364	4412799849032.948	421705834.1818962	79379847.04511482	501085681.227011
1979-06-29T00:00:00Z	3762663453097.1777	369898777943.3697	4132562231040.5474	386171977.72323895	114913703.50377208	501085681.227011
1979-06-30T00:00:00Z	3812468760774.096	335524013308.4197	4147992774082.5156	391924908.34182703	109160772.88518399	501085681.227011
1979-07-01T00:00:00Z	3484019338036.012	414653677596.8389	3898673015632.851	361890966.00909835	139194715.21791267	501085681.227011
1979-07-02T00:00:00Z	3325438764445.1064	442535066787.20416	3767973831232.3105	347273550.29903305	153812130.92797798	501085681.227011
1979-07-03T00:00:00Z	3198640136178.353	457089304322.43866	3655729440500.7915	336541122.4610579	164544558.76595312	501085681.227011
1979-07-04T00:00:00Z	3080135421002.596	466847213343.5375	3546982634346.134	327067245.80781233	174018435.4191987	501085681.227011
1979-07-05T00:00:00Z	2961643468149.314	478691196352.29364	3440334664501.6074	316472683.24544424	184612997.9815668	501085681.227011
1979-07-06T00:00:00Z	2980509826140.69	454948929826.3657	3435458755967.0557	319086145.0417533	181999536.18525773	501085681.227011
1979-07-07T00:00:00Z	2758623460998.42	490695107771.6846	3249318568770.1045	298562055.2534803	202523625.9735307	501085681.227011
1979-07-08T00:00:00Z	2623778622166.184	503555773905.0913	3127334396071.2754	286469976.45169234	214615704.77531868	501085681.227011
1979-07-09T00:00:00Z	2957312181786.6978	404648182375.3265	3361960364162.0244	320978161.6012114	180107519.6257996	501085681.227011
1979-07-10T00:00:00Z	2793531041191.609	425374092665.0275	3218905133856.636	305484610.57810104	195601070.64891	501085681.227011
1979-07-11T00:00:00Z	2496856041596.8823	473830540638.4193	2970686582235.302	276739416.8201491	224346264.4068619	501085681.227011
1979-07-12T00:00:00Z	2245294665385.1895	507962901558.6022	2753257566943.7915	253464668.6011327	247621012.62587833	501085681.227011
1979-07-13T00:00:00Z	2195036142236.3713	497946142698.84015	2692982284935.2114	250477434.13542306	250608247.09158796	501085681.227011
1979-07-14T00:00:00Z	2301708845306.6606	457767370966.656	2759476216273.3164	262598985.1309267	238486696.09608433	501085681.227011
1979-07-15T00:00:00Z	2223306216740.389	455663417534.9154	2678969634275.3047	256088449.4267251	244997231.80028594	501085681.227011
1979-07-16T00:00:00Z	2198016104272.951	443184860881.0152	2641200965153.9663	255001809.54388952	246083871.6831215	501085681.227011
1979-07-17T00:00:00Z	2466699157795.8677	377485210681.88904	2844184368477.757	283292736.0803647	217792945.14664632	501085681.227011
1979-07-18T00:00:00Z	2439107699598.258	369711091381.17413	2808818790979.432	280573618.10270447	220512063.12430656	501085681.227011
1979-07-19T00:00:00Z	2528806160276.962	341093317523.321	2869899477800.2827	290184058.70326334	210901622.52374768	501085681.227011
1979-07-20T00:00:00Z	2753850671932.2793	290396338822.53	3044247010754.8096	314083931.7716101	187001749.45540094	501085681.227011
1979-07-21T00:00:00Z	2654313528151.869	295798083780.8129	2950111611932.682	304113559.1377764	196972122.08923465	501085681.227011
1979-07-22T00:00:00Z	2727189453772.5874	273805227046.50568	3000994680819.0933	311842742.3607259	189242938.86628515	501085681.227011
1979-07-23T00:00:00Z	2635724190194.598	276768343782.7479	2912492533977.346	303237779.2875186	197847901.9394924	501085681.227011
1979-07-24T00:00:00Z	2555824570346.2886	277519392118.33105	2833343962464.6196	295967319.89936846	205118361.32764256	501085681.227011
1979-07-25T00:00:00Z	2564886726291.9893	266062030209.77768	2830948756501.767	297428706.33702433	203656974.8899867	501085681.227011
1979-07-26T00:00:00Z	2603394420037.791	251032019733.84467	2854426439771.6357	301897555.0556514	199188126.1713596	501085681.227011
1979-07-27T00:00:00Z	2534350342386.456	251198995132.92825	2785549337519.3843	294997754.0726372	206087927.15437382	501085681.227011
1979-07-28T00:00:00Z	2356493880825.635	265473991212.2744	2621967872037.909	276465688.4849957	224619992.7420153	501085681.227011
1979-07-29T00:00:00Z	2231721100156.3657	271224182444.85892	2502945282601.2246	264300887.71796542	236784793.5090456	501085681.227011
1979-07-30T00:00:00Z	2316364474049.5757	251673566158.454	2568038040208.03	273582181.9579152	227503499.26909584	501085681.227011
1979-07-31T00:00:00Z	2492953678146.273	222109642243.7105	2715063320389.9834	292555517.6615517	208530163.5654593	501085681.227011
1979-08-01T00:00:00Z	2521215136832.316	211024489420.54413	2732239626252.86	295859246.47408104	205226434.75293	501085681.227011
1979-08-02T00:00:00Z	2313494027845.2256	225449846224.99072	2538943874070.2163	275054415.856135	226031265.370876	501085681.227011
1979-08-03T00:00:00Z	2521136675934.2227	195628270782.71188	2716764946716.9346	297227306.7827803	203858374.44423074	501085681.227011
1979-08-04T00:00:00Z	2526577680502.102	188237542482.47128	2714815222984.573	297947010.30457526	203138670.92243576	501085681.227011
1979-08-05T00:00:00Z	2504355285365.884	183871145556.68027	2688226430922.564	295738249.5136079	205347431.7134031	501085681.227011
1979-08-06T00:00:00Z	2437846882434.372	183383732348.77133	2621230614783.1436	289333278.54692554	211752402.68008548	501085681.227011
1979-08-07T00:00:00Z	2496145267279.5684	171862578774.0392	2668007846053.6074	295426909.793719	205658771.43329203	501085681.227011
1979-08-08T00:00:00Z	2693621745104.9688	148418758122.05316	2842040503227.022	316161238.76523316	184924442.46177787	501085681.227011
1979-08-09T00:00:00Z	2737237090572.08	139622717603.71475	2876859808175.795	320517914.7973204	180567766.4296906	501085681.227011
1979-08-10T00:00:00Z	2820030285280.514	128210472387.59857	2948240757668.113	328677045.8952793	172408635.33173174	501085681.227011
1979-08-11T00:00:00Z	2829027014124.602	123192710747.10747	2952219724871.7095	329111110.45742667	171974570.76958436	501085681.227011
1979-08-12T00:00:00Z	2829478319099.1333	119143627394.61356	2948621946493.747	328476555.5602494	172609125.66676164	501085681.227011
1979-08-13T00:00:00Z	2996998076379.2944	103757359156.65697	3100755435535.951	344273598.70682216	156812082.52018887	501085681.227011
1979-08-14T00:00:00Z	3437739168020.978	70186784568.9558	3507925952589.9336	388357964.0497432	112727717.17726785	501085681.227011
1979-08-15T00:00:00Z	3523088380928.5464	61938061380.02442	3585026442308.571	396697041.7530058	104388639.47400522	501085681.227011
1979-08-16T00:00:00Z	3454558619076.595	64074644284.162735	3518633263360.758	388655676.8231269	112430004.40388411	501085681.227011
1979-08-17T00:00:00Z	3581491559149.3706	54395861100.659325	3635887420250.03	400646237.80384284	100439443.42316818	501085681.227011
1979-08-18T00:00:00Z	3567231429336.123	53206591190.42523	3620438020526.5483	398428049.40560555	102657631.82140547	501085681.227011
1979-08-19T00:00:00Z	3167432824954.236	73054656779.2326	3240487481733.4683	356145134.3613685	144940546.86564255	501085681.227011
1979-08-20T00:00:00Z	3167480198535.4873	70450146287.0318	3237930344822.519	355696396.3744674	145389284.85254365	501085681.227011
1979-08-21T00:00:00Z	3186930403573.1304	66903797794.21152	3253834201367.342	357348844.0560494	143736837.17096162	501085681.227011
1979-08-22T00:00:00Z	3209060858007.7246	63322442266.549324	3272383300274.274	359399888.9507222	141685792.2762888	501085681.227011
1979-08-23T00:00:00Z	3241286254438.707	59390478761.80858	3300676733200.5156	362569791.314346	138515889.912665	501085681.227011
1979-08-24T00:00:00Z	3239860156327.123	57157759815.30226	3297017916142.4253	362278377.8631694	138807303.36384165	501085681.227011
1979-08-25T00:00:00Z	3212844724326.8276	56128432110.28566	3268973156437.1133	359324937.44453955	141760743.78247148	501085681.227011
1979-08-26T00:00:00Z	3382079683584.647	46947441378.48733	3429027124963.1343	376701866.72604704	124383814.50096399	501085681.227011
1979-08-27T00:00:00Z	3418500643236.02	43641731358.343445	3462142374594.3633	380283513.4037774	120802167.8232336	501085681.227011
1979-08-28T00:00:00Z	3246797036941.2314	48312589521.725365	3295109626462.957	362547986.858758	138537694.36825305	501085681.227011
1979-08-29T00:00:00Z	3314371009408.353	44029848468.61262	3358400857876.966	369244726.7588768	131840954.46813422	501085681.227011
1979-08-30T00:00:00Z	3445805977934.5273	37664336856.50728	3483470314791.0347	382823387.1078449	118262294.11916614	501085681.227011
1979-08-31T00:00:00Z	3277858863840.757	41472246417.29787	3319331110258.0547	366148115.2177388	134937566.00927222	501085681.227011
1979-09-01T00:00:00Z	3329253974404.764	38212576194.72707	3367466550599.491	371268683.7326254	129816997.4943856	501085681.227011
1979-09-02T00:00:00Z	3454164674316.2495	32803267761.49875	3486967942077.748	384210589.0363117	116875092.19069934	501085681.227011
1979-09-03T00:00:00Z	3435117832187.4653	31895462197.00376	3467013294384.469	382523215.3498355	118562465.87717551	501085681.227011
1979-09-04T00:00:00Z	3234822496406.3022	36028996960.68893	3270851493366.991	362429224.5137965	138656456.71321452	501085681.227011
1979-09-05T00:00:00Z	3344660358222.4575	31547562749.531395	3376207920971.989	374035026.2101762	127050655.0168348	501085681.227011
1979-09-06T00:00:00Z	3429711683572.26	28022778001.676956	3457734461573.9365	382932056.28520584	118153624.94180518	501085681.227011
1979-09-07T00:00:00Z	3456054284567.178	26124430293.222107	3482178714860.4004	385941681.51665133	115143999.7103597	501085681.227011
1979-09-08T00:00:00Z	3491212170304.342	24152629757.433186	3515364800061.775	389683133.11278224	111402548.11422879	501085681.227011
1979-09-09T00:00:00Z	3546457621103.9424	21974351746.54797	3568431972850.49	394886879.2655161	106198801.96149492	501085681.227011
1979-09-10T00:00:00Z	3564650846776.152	20726988084.121067	3585377834860.273	396265537.4631953	104820143.7638157	501085681.227011
1979-09-11T00:00:00Z	3695242575842.211	17215796204.89392	3712458372047.105	409185120.5342721	91900560.69273895	501085681.227011
1979-09-12T00:00:00Z	3716110957660.6025	16078454662.524141	3732189412323.1265	411021949.3994851	90063731.82752591	501085681.227011
1979-09-13T00:00:00Z	3729308369248.9624	15178631500.806824	3744487000749.769	411889579.4954126	89196101.73159844	501085681.227011
1979-09-14T00:00:00Z	3591743701316.4634	16938980743.17802	3608682682059.6416	397600893.82084495	103484787.40616608	501085681.227011
1979-09-15T00:00:00Z	3750386334351.964	13561452627.800028	3763947786979.7637	413399160.9206816	87686520.30632943	501085681.227011
1979-09-16T00:00:00Z	3835959227103.8105	11671746539.159018	3847630973642.9697	421372373.8783201	79713307.34869093	501085681.227011
1979-09-17T00:00:00Z	3910351846229.7227	10171215318.854328	3920523061548.577	427645891.6969671	73439789.5300439	501085681.227011
1979-09-18T00:00:00Z	3946753713027.399	9304476668.123755	3956058189695.5225	430172999.8178217	70912681.40918934	501085681.227011
1979-09-19T00:00:00Z	3996685771766.8228	8235405891.945576	4004921177658.7686	434634029.9282974	66451651.298713624	501085681.227011
1979-09-20T00:00:00Z	3981468442905.219	8142622982.999606	3989611065888.2188	431953594.11337924	69132087.11363178	501085681.227011
1979-09-21T00:00:00Z	3973135059790.144	7950011980.760026	3981085071770.9043	430066756.47330254	71018924.75370848	501085681.227011
1979-09-22T00:00:00Z	4002843668713.7236	7279379277.146565	4010123047990.87	432378506.2312866	68707174.99572444	501085681.227011
1979-09-23T00:00:00Z	4033345389897.3076	6672372440.694869	4040017762338.0024	434528384.98818684	66557296.23882419	501085681.227011
1979-09-24T00:00:00Z	4114058840883.0366	5621432253.32678	4119680273136.3633	441385173.64189076	59700507.58512026	501085681.227011
1979-09-25T00:00:00Z	4105510103210.721	5478596623.772241	4110988699834.4937	439658558.91845524	61427122.30855578	501085681.227011
1979-09-26T00:00:00Z	4098291911974.7744	5336309901.17141	4103628221875.946	437957635.59866244	63128045.62834859	501085681.227011
1979-09-27T00:00:00Z	4166612438617.5337	4580202891.5630865	4171192641509.0967	443393828.18974733	57691853.03726369	501085681.227011
1979-09-28T00:00:00Z	4240003950350.9297	3796858537.9131894	4243800808888.843	449881490.5465497	51204190.68046135	501085681.227011
1979-09-29T00:00:00Z	4128120246112.3843	4469118765.565092	4132589364877.949	438034899.0904396	63050782.13657141	501085681.227011
1979-09-30T00:00:00Z	3973790565139.698	5379752279.684926	3979170317419.3833	422026032.16351366	79059649.06349736	501085681.227011
1979-10-01T00:00:00Z	3970688064377.8047	5159442987.616136	3975847507365.421	421327198.1143395	79758483.11267155	501085681.227011
1979-10-02T00:00:00Z	4249362475234.8726	3150522732.4946556	4252512997967.367	447798843.06977725	53286838.157233775	501085681.227011
1979-10-03T00:00:00Z	4160378770838.7144	3536560911.4819207	4163915331750.1963	438356296.96305466	62729384.26395637	501085681.227011
1979-10-04T00:00:00Z	4315644517484.8086	2505570966.38923	4318150088451.1978	452844144.69680685	48241536.53020418	501085681.227011
1979-10-05T00:00:00Z	4350211865009.516	2216679557.821581	4352428544567.338	455411454.6930088	45674226.534002244	501085681.227011
1979-10-06T00:00:00Z	4387391763104.914	1972213709.922155	4389363976814.8364	457541264.64910585	43544416.57790518	501085681.227011
1979-10-07T00:00:00Z	4434871352570.29	1677717477.8554513	4436549070048.1455	461161689.39798045	39923991.82903057	501085681.227011
1979-10-08T00:00:00Z	4477726071686.111	1419294651.3106904	4479145366337.422	464547026.27959985	36538654.94741118	501085681.227011
1979-10-09T00:00:00Z	4506952065092.113	1284013816.0209932	4508236078908.134	465472244.2856772	35613436.94133383	501085681.227011
1979-10-10T00:00:00Z	4568551179404.552	1011310547.1194534	4569562489951.671	470365628.7499496	30720052.47706145	501085681.227011
1979-10-11T00:00:00Z	4637948885304.404	752669648.9112343	4638701554953.315	475696351.35273236	25389329.874278665	501085681.227011
1979-10-12T00:00:00Z	4718724416918.27	528579128.40798724	4719252996046.678	480920396.31041837	20165284.916592658	501085681.227011
1979-10-13T00:00:00Z	4816262993554.193	294070384.6536554	4816557063938.847	487612338.9670813	13473342.259929717	501085681.227011
1979-10-14T00:00:00Z	NA	NA	4836564336336.129	NA	NA	501085681.227011
1979-10-15T00:00:00Z	NA	NA	4855862824136.174	NA	NA	501085681.227011
1979-10-16T00:00:00Z	NA	NA	4869462751829.222	NA	NA	501085681.227011
1979-10-17T00:00:00Z	NA	NA	4881246419329.593	NA	NA	501085681.227011
1979-10-18T00:00:00Z	NA	NA	4905152092176.395	NA	NA	501085681.227011
1979-10-19T00:00:00Z	NA	NA	4932499421401.366	NA	NA	501085681.227011
1979-10-20T00:00:00Z	NA	NA	4964589793605.203	NA	NA	501085681.227011
1979-10-21T00:00:00Z	NA	NA	4986206708708.606	NA	NA	501085681.227011
1979-10-22T00:00:00Z	NA	NA	4999801982683.491	NA	NA	501085681.227011
1979-10-23T00:00:00Z	NA	NA	5034930186246.286	NA	NA	501085681.227011
1979-10-24T00:00:00Z	NA	NA	5050953831511.816	NA	NA	501085681.227011
1979-10-25T00:00:00Z	NA	NA	5065818488963.896	NA	NA	501085681.227011
1979-10-26T00:00:00Z	NA	NA	5079453250688.343	NA	NA	501085681.227011
1979-10-27T00:00:00Z	NA	NA	5100540810850.043	NA	NA	501085681.227011
1979-10-28T00:00:00Z	NA	NA	5116694925604.291	NA	NA	501085681.227011
1979-10-29T00:00:00Z	NA	NA	5129926449361.532	NA	NA	501085681.227011
1979-10-30T00:00:00Z	NA	NA	5151662020417.698	NA	NA	501085681.227011
1979-10-31T00:00:00Z	NA	NA	5192262166825.564	NA	NA	501085681.227011
1979-11-01T00:00:00Z	NA	NA	5227338815753.44	NA	NA	501085681.227011
1979-11-02T00:00:00Z	NA	NA	5248214560997.752	NA	NA	501085681.227011
1979-11-03T00:00:00Z	NA	NA	5263543729408.857	NA	NA	501085681.227011
1979-11-04T00:00:00Z	NA	NA	5282850856461.254	NA	NA	501085681.227011
1979-11-05T00:00:00Z	NA	NA	5297695490214.677	NA	NA	501085681.227011
1979-11-06T00:00:00Z	NA	NA	5321595070882.965	NA	NA	501085681.227011
1979-11-07T00:00:00Z	NA	NA	5339621171061.146	NA	NA	501085681.227011
1979-11-08T00:00:00Z	NA	NA	5362443148076.395	NA	NA	501085681.227011
1979-11-09T00:00:00Z	NA	NA	5376775704608.561	NA	NA	501085681.227011
1979-11-10T00:00:00Z	NA	NA	5397659327173.844	NA	NA	501085681.227011
1979-11-11T00:00:00Z	NA	NA	5417902036486.192	NA	NA	501085681.227011
1979-11-12T00:00:00Z	NA	NA	5435935182094.395	NA	NA	501085681.227011
1979-11-13T00:00:00Z	NA	NA	5451648718016.489	NA	NA	501085681.227011
1979-11-14T00:00:00Z	NA	NA	5468029349221.17	NA	NA	501085681.227011
1979-11-15T00:00:00Z	NA	NA	5489922627662.331	NA	NA	501085681.227011
1979-11-16T00:00:00Z	NA	NA	5512597334371.147	NA	NA	501085681.227011
1979-11-17T00:00:00Z	NA	NA	5540286371820.481	NA	NA	501085681.227011
1979-11-18T00:00:00Z	NA	NA	5566171369944.074	NA	NA	501085681.227011
1979-11-19T00:00:00Z	NA	NA	5594289738545.182	NA	NA	501085681.227011
1979-11-20T00:00:00Z	NA	NA	5613075630568.508	NA	NA	501085681.227011
1979-11-21T00:00:00Z	NA	NA	5647220386511.303	NA	NA	501085681.227011
1979-11-22T00:00:00Z	NA	NA	5664929528380.845	NA	NA	501085681.227011
1979-11-23T00:00:00Z	NA	NA	5689686806098.34	NA	NA	501085681.227011
1979-11-24T00:00:00Z	NA	NA	5711682248066.1875	NA	NA	501085681.227011
1979-11-25T00:00:00Z	NA	NA	5729578075850.176	NA	NA	501085681.227011
1979-11-26T00:00:00Z	NA	NA	5757574819320.483	NA	NA	501085681.227011
1979-11-27T00:00:00Z	NA	NA	5776170734100.607	NA	NA	501085681.227011
1979-11-28T00:00:00Z	NA	NA	5802255077885.207	NA	NA	501085681.227011
1979-11-29T00:00:00Z	NA	NA	5827394396711.147	NA	NA	501085681.227011
1979-11-30T00:00:00Z	NA	NA	5844443527388.652	NA	NA	501085681.227011
1979-12-01T00:00:00Z	NA	NA	5863479578483.057	NA	NA	501085681.227011
1979-12-02T00:00:00Z	NA	NA	5877690213422.875	NA	NA	501085681.227011
1979-12-03T00:00:00Z	NA	NA	5902810561957.588	NA	NA	501085681.227011
1979-12-04T00:00:00Z	NA	NA	5914546432036.219	NA	NA	501085681.227011
1979-12-05T00:00:00Z	NA	NA	5935070522615.1875	NA	NA	501085681.227011
1979-12-06T00:00:00Z	NA	NA	5947515016024.804	NA	NA	501085681.227011
1979-12-07T00:00:00Z	NA	NA	5969708810116.871	NA	NA	501085681.227011
1979-12-08T00:00:00Z	NA	NA	5986679767923.927	NA	NA	501085681.227011
1979-12-09T00:00:00Z	NA	NA	6001847683984.87	NA	NA	501085681.227011
1979-12-10T00:00:00Z	NA	NA	6014893163755.252	NA	NA	501085681.227011
1979-12-11T00:00:00Z	NA	NA	6029184111192.251	NA	NA	501085681.227011
1979-12-12T00:00:00Z	NA	NA	6041853209486.612	NA	NA	501085681.227011
1979-12-13T00:00:00Z	NA	NA	6049865252683.3	NA	NA	501085681.227011
1979-12-14T00:00:00Z	NA	NA	6059054829351.253	NA	NA	501085681.227011
1979-12-15T00:00:00Z	NA	NA	6075953187189.342	NA	NA	501085681.227011
1979-12-16T00:00:00Z	NA	NA	6093645078362.487	NA	NA	501085681.227011
1979-12-17T00:00:00Z	NA	NA	6101694724806.686	NA	NA	501085681.227011
1979-12-18T00:00:00Z	NA	NA	6108842986536.852	NA	NA	501085681.227011
1979-12-19T00:00:00Z	NA	NA	6114527996262.55	NA	NA	501085681.227011
